10007,1
10098,1
10105,1
10175,1
10182,1
10218,1
10255,1
10293,1
10297,1
10366,1
10423,1
10427,1
10448,1
10450,1
10459,1
10468,1
10591,1
10593,1
10609,1
11033,1
11061,1
11088,1
11111,1
11119,1
11128,1
11136,1
11205,1
11370,1
11430,1
11441,1
11474,1
11476,1
11478,1
11509,1
11513,1
11625,1
11626,1
11628,1
11649,1
11670,1
11679,1
11695,1
11740,1
11785,1
11787,1
11794,2
11885,1
11892,1
11933,1
11970,1
12257,1
12332,1
12360,1
12412,1
12431,1
12435,1
12448,1
12471,1
12484,1
12584,1
12601,1
12604,1
12632,1
12651,1
12658,1
12697,1
12705,1
12707,1
12721,1
12768,1
12775,1
12786,1
12790,1
12838,1
12885,1
12909,1
12927,1
12963,1
12984,1
12997,1
13004,1
13063,1
13073,1
13076,1
13092,1
13111,1
13172,1
13327,1
13356,1
13449,1
13452,1
13455,1
13458,1
13459,1
13481,1
13507,1
13589,1
13633,1
13637,1
13641,1
13642,1
13659,1
13660,1
13721,1
13730,1
13732,1
13823,1
13824,1
13873,1
13887,1
13892,1
13904,1
13914,1
13958,1
14046,1
14105,1
14147,1
14164,1
14232,1
14379,1
14437,1
14461,1
14540,1
14557,1
14567,1
14577,1
14674,1
14678,1
14792,1
14829,1
14842,1
14848,1
14873,1
15107,1
15108,1
15117,1
15167,1
15171,1
15188,1
15244,1
15292,1
15311,1
15320,1
15328,1
15568,1
15628,1
15655,1
15689,1
15708,1
15749,1
15840,1
15842,1
15897,1
15902,1
15904,1
15976,1
16019,1
16119,1
16148,1
16166,1
16199,1
16219,1
16327,1
16375,1
16413,1
16422,1
16515,1
16598,1
16604,1
16618,1
16627,1
16649,1
16692,1
16770,1
16775,1
16878,1
16915,1
16926,1
16939,1
16977,1
17011,1
17016,1
17033,1
17045,1
17120,1
17126,1
17211,1
17234,1
17248,1
17390,1
17409,1
17442,1
17505,1
17735,1
17762,1
17797,1
17849,1
17884,1
17917,1
17930,1
17936,1
17942,1
18036,1
18054,1
18157,1
18170,1
18171,1
18188,1
18207,1
18238,1
18243,1
18281,1
18337,1
18450,1
18467,1
18477,1
18498,1
18523,2
18596,1
18616,1
18678,1
18687,1
18726,1
18729,1
18731,1
18739,1
18740,1
18742,1
18756,1
18768,1
18815,1
18827,1
18870,1
18908,1
18947,1
19025,1
19029,1
19096,1
19184,1
19285,1
19320,1
19334,1
19387,1
19407,1
19415,1
19427,1
19428,1
19471,1
19486,1
19525,1
19559,1
19588,1
19637,1
19702,1
19723,1
19781,1
19796,1
19807,1
19824,1
19841,1
20095,1
20099,1
20106,1
20111,1
20176,1
20188,1
20380,1
20409,1
20463,1
20495,1
20534,2
20536,1
20565,1
20644,1
20659,1
20703,1
20728,1
20779,1
20819,1
20864,1
20912,1
21079,1
21136,1
21139,1
21168,1
21209,1
21212,1
21225,2
21230,1
21265,1
21280,1
21297,1
21363,1
21464,1
21478,1
21484,1
21486,1
21562,1
21570,1
21646,1
21664,1
21670,1
21724,1
21749,1
21793,1
21810,1
21889,1
21896,1
22029,1
22079,1
22093,1
22182,1
22203,1
22294,1
22345,1
22365,1
22418,1
22460,1
22462,1
22528,1
22532,1
22537,1
22569,1
22624,1
22632,1
22762,1
22869,1
22903,1
22953,1
23029,1
23071,1
23079,1
23082,1
23112,1
23151,1
23188,1
23214,1
23294,1
23327,1
23403,1
23476,1
23480,1
23482,1
23495,1
23567,1
23577,1
23595,1
23614,2
23622,1
23623,1
23659,1
23668,1
23670,1
23759,1
23811,1
23818,1
23872,1
23873,1
23885,1
23886,1
23949,1
23974,1
23983,1
23989,1
24022,1
24027,1
24040,1
24058,1
24080,1
24084,1
24089,1
24091,1
24141,1
24192,1
24204,1
24209,1
24248,1
24290,1
24355,1
24442,1
24452,1
24455,1
24506,1
24517,1
24562,1
24624,1
24654,1
24694,1
24727,1
24728,1
24734,1
24751,1
24752,1
24768,1
24784,1
24786,1
24845,1
24864,1
24889,1
24998,1
25050,1
25072,1
25101,1
25152,1
25158,1
25181,1
25214,1
25237,1
25238,1
25314,1
25358,1
25390,1
25400,1
25455,1
25570,1
25583,1
25586,1
25621,1
25665,1
25674,1
25688,1
25699,1
25719,1
25730,1
25739,1
25762,1
25776,1
25815,1
25838,1
25841,1
25845,1
25851,1
25873,1
25883,2
25907,1
25917,1
25920,1
25950,1
25955,1
25961,1
26017,1
26050,1
26062,1
26131,1
26165,1
26178,1
26235,1
26264,1
26281,1
26318,1
26406,1
26434,1
26474,1
26538,1
26596,1
26638,1
26660,1
26688,1
26699,1
26796,1
26802,1
26827,1
26857,1
26892,1
26900,1
26976,1
27017,1
27113,1
27118,1
27120,1
27154,1
27190,1
27206,1
27283,1
27348,1
27373,1
27385,1
27442,1
27444,1
27446,1
27460,1
27477,1
27699,1
27720,1
27743,1
27774,1
27798,1
27864,1
27909,1
27910,1
27922,1
27936,1
28008,1
28021,1
28061,1
28121,1
28198,1
28257,1
28279,1
28301,1
28351,1
28470,1
28501,1
28513,1
28520,1
28576,1
28702,1
28721,1
28746,1
28751,1
28783,1
28793,1
28860,1
28874,1
28913,1
28950,1
29032,1
29036,1
29058,1
29102,1
29116,1
29139,1
29168,1
29172,1
29224,1
29250,1
29352,1
29363,1
29457,1
29465,1
29642,1
29644,1
29729,1
29739,1
29750,1
29752,1
29842,1
29844,1
29852,1
29888,1
29902,1
29916,1
29930,1
29938,1
29955,1
29986,1
30035,1
30184,1
30192,1
30231,1
30239,1
30249,1
30282,1
30307,1
30344,1
30371,1
30391,1
30406,1
30407,1
30477,1
30486,1
30549,1
30595,1
30641,1
30645,1
30666,1
30690,1
30698,1
30786,1
30800,1
30813,1
30861,1
30922,1
30927,1
30970,1
30971,1
31059,1
31082,1
31268,1
31298,1
31373,1
31390,1
31397,1
31428,1
31437,1
31443,1
31505,1
31509,1
31556,1
31584,1
31602,1
31617,1
31668,1
31686,1
31716,1
31776,1
31804,1
31806,1
31810,1
31840,1
31842,1
31937,1
31951,1
31965,1
31982,1
32010,1
32016,1
32018,1
32077,1
32078,1
32091,1
32196,1
32200,1
32260,1
32268,1
32304,1
32332,1
32365,1
32382,1
32391,1
32468,1
32489,1
32505,1
32673,1
32745,2
32761,1
32768,1
32771,1
32819,1
32859,1
32908,1
32938,1
32958,1
32979,1
32982,1
33015,1
33021,1
33039,1
33089,1
33188,1
33195,1
33205,1
33297,1
33346,2
33354,1
33401,1
33403,1
33425,1
33574,1
33594,1
33662,1
33674,1
33783,1
33873,1
33905,1
34014,1
34060,1
34063,1
34071,1
34075,1
34130,1
34170,1
34191,1
34198,1
34240,1
34260,1
34314,1
34324,1
34338,1
34344,1
34391,1
34408,1
34447,1
34513,1
34530,1
34534,1
34603,1
34605,1
34620,1
34676,1
34691,1
34709,1
34746,1
34795,1
34901,1
34953,1
34973,1
34986,1
34998,1
35028,1
35035,1
35041,1
35125,1
35157,1
35180,1
35197,1
35282,1
35307,1
35346,1
35371,1
35384,1
35461,1
35467,1
35481,1
35509,1
35514,1
35516,1
35551,1
35558,1
35613,1
35682,1
35691,1
35719,1
35833,1
35879,1
35880,1
